cod_ibge,municipio,lat,lon,data,municipio_met,lat_met,lon_met,tmax,tmin,tmedia_ref,umidade_media,vento_max,radiacao,fonte,tmedia,heat_index,utci_proxy,limiar_p95_tmedia,p95_tmedia_origem,excesso_tmedia_p95,dia_acima_p95_tmedia,duracao_onda_calor_dias,onda_calor_p95_2d,evento_onda_calor_id,intensidade_onda_calor,severidade_onda_calor,tmedia_3d,tmedia_30d,ehf_adaptado,risco_calor_diario,risco_cumulativo_3d,municipio_press,atendimentos_total,atendimentos_calor,pressao_calor_pct,fonte_pressao,zscore_pressao,ewma_pressao,cusum_pressao,municipio_cap,municipio_stock,autonomia_min_dias,municipio_infra,unidades,unidades_falha,falhas_infra_pct,municipio_busca,cobertura_busca_pct,municipio_com,hora_alerta_inmet,hora_boletim_municipal,canal,status,latencia_horas,municipio_sivep,casos_srag,uti,obitos,letalidade_pct,zscore_srag,municipio_lacen,testes,positivos,positividade_pct,zscore_positividade,municipio_sim,obitos_total,obitos_calor_suspeitos,municipio_rum,rumores_total,score_sentinela,rumores_criticos,municipio_ar,pm25_ugm3,pm10_ugm3,o3_ugm3,no2_ugm3,co_mgm3,so2_ugm3,fonte_ar,lat_ar,lon_ar,iq_ar_score,qualidade_ar_nivel,poluente_dominante,motivo_qualidade_ar,indice_qualidade_ar_operacional,latencia_comunicacao_horas,positividade_lacen_pct,indice_resiliencia,resil_capacidade_leitos,resil_estoque,resil_infraestrutura,resil_busca_ativa,resil_comunicacao,nivel,score,motivo,data_referencia,ocupacao_leitos_pct,leitos_total,leitos_sus,leitos_ocupados,leitos_bloqueados_movimento,leitos_higienizacao,leitos_reservados,ultima_movimentacao_ocupacao,fonte_ocupacao,leitos_livres
5104526,Ipiranga do Norte,-11.969256862745098,-56.021380392156864,2026-07-29,Ipiranga do Norte,-11.969256862745098,-56.021380392156864,33.9,23.3,,62.0,9.2,,openmeteo,28.6,42.74355978799784,32.980000000000004,27.92,p95_proxy_previsao_q70,0.6799999999999997,1,2,1,1,0.6799999999999997,1,28.150000000000002,27.714285714285715,,5.845889946999463,13.52766882289669,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 33.0 entre 32 e 38; Tmax 33.9 sem gatilho; risco cumulativo 3d 13.53 atingiu vermelha; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5104542,Itanhangá,-12.138629729729729,-56.77793783783784,2026-07-29,Itanhangá,-12.138629729729729,-56.77793783783784,33.2,23.1,,69.0,7.2,,openmeteo,28.150000000000002,43.67052480865786,32.56,27.78,p95_proxy_previsao_q70,0.370000000000001,1,1,0,2,0.0,0,27.78333333333333,27.414285714285715,,3.847631202164468,12.047164338061693,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 32.6 entre 32 e 38; Tmax 33.2 sem gatilho; risco cumulativo 3d 12.05 atingiu vermelha; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5104559,Itaúba,-11.118943661971832,-55.5317014084507,2026-07-29,Itaúba,-11.118943661971832,-55.5317014084507,33.2,23.5,,66.0,6.2,,openmeteo,28.35,42.39100911335116,32.440000000000005,27.919999999999998,p95_proxy_previsao_q70,0.43000000000000327,1,2,1,1,0.43000000000000327,1,28.083333333333332,27.535714285714285,,4.967752278337798,12.585870995826173,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 32.4 entre 32 e 38; Tmax 33.2 sem gatilho; risco cumulativo 3d 12.59 atingiu vermelha; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5104609,Itiquira,-17.339639325842697,-54.59465730337079,2026-07-29,Itiquira,-17.339639325842697,-54.59465730337079,34.2,24.2,,37.0,17.1,,openmeteo,29.200000000000003,35.02109149203558,32.400000000000006,29.12,p95_proxy_previsao_q70,0.08000000000000185,1,2,1,1,0.08000000000000185,1,29.283333333333335,28.085714285714285,,2.7352728730089026,7.545012436110591,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,9.6,38.4,0,0,0,0,laranja,2,UTCI/proxy 32.4 entre 32 e 38; Tmax 34.2 sem gatilho; risco cumulativo 3d 7.55 atingiu laranja; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 61.61 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,61.6071428571429,112,112,69,44,0,17,2026-06-19 10:13:00,INDICASUS_TEMPO_REAL,43.0
5104807,Jaciara,-15.9707125,-55.187775,2026-07-29,Jaciara,-15.9707125,-55.187775,32.3,24.4,,43.0,16.6,,openmeteo,28.349999999999998,33.30808120411557,30.619999999999997,28.27,p95_proxy_previsao_q70,0.0799999999999983,1,2,1,1,0.0799999999999983,1,28.333333333333332,26.771428571428572,,1.90702030102889,2.9482452176839136,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,amarela,1,UTCI/proxy 30.6 entre 26 e 32; Tmax 32.3 sem gatilho; risco cumulativo 3d 2.95 sem gatilho; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5104906,Jangada,-15.355290625,-56.58449375,2026-07-29,Jangada,-15.355290625,-56.58449375,35.1,25.8,,48.0,18.5,,openmeteo,30.450000000000003,40.13735938525119,33.620000000000005,30.050000000000004,p95_proxy_previsao_q70,0.3999999999999986,1,1,0,2,0.0,0,30.400000000000002,29.192857142857143,,4.0543398463128,14.715728954868371,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,21.2,84.7,0,0,0,0,vermelha,3,UTCI/proxy 33.6 entre 32 e 38; Tmax 35.1 sem gatilho; risco cumulativo 3d 14.72 atingiu vermelha; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 15.25 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,15.2542372881356,59,56,9,0,13,0,2026-06-19 00:00:00,INDICASUS_TEMPO_REAL,50.0
5105002,Jauru,-15.311577419354839,-58.88177741935484,2026-07-29,Jauru,-15.311577419354839,-58.88177741935484,32.1,25.1,,58.0,20.0,,openmeteo,28.6,36.70606677129562,31.020000000000003,28.28,p95_proxy_previsao_q70,0.3200000000000003,1,1,0,2,0.0,0,28.599999999999998,27.085714285714285,,1.4965166928239046,5.203636271705591,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,amarela,1,UTCI/proxy 31.0 entre 26 e 32; Tmax 32.1 sem gatilho; risco cumulativo 3d 5.20 atingiu amarela; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5105101,Juara,-11.150398611111111,-57.59794791666666,2026-07-29,Juara,-11.150398611111111,-57.59794791666666,28.7,23.2,,84.0,6.7,,openmeteo,25.95,34.73429981949102,28.66,27.5,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,26.95,27.25,,0.6835749548727552,8.740532398241145,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,16.5,65.9,0,0,0,0,laranja,2,UTCI/proxy 28.7 entre 26 e 32; Tmax 28.7 sem gatilho; risco cumulativo 3d 8.74 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 34.11 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,34.1085271317829,129,32,44,0,0,1,2026-06-18 20:00:00,INDICASUS_TEMPO_REAL,85.0
5105150,Juína,-11.412784782608696,-59.38167826086956,2026-07-29,Juína,-11.412784782608696,-59.38167826086956,28.3,21.7,,87.0,7.1,,openmeteo,25.0,34.13166611225796,28.38,27.5,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,25.933333333333337,26.185714285714287,,0.5329165280644901,8.623236198757281,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 28.4 entre 26 e 32; Tmax 28.3 sem gatilho; risco cumulativo 3d 8.62 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5105176,Juruena,-10.459634482758622,-58.658434482758615,2026-07-29,Juruena,-10.459634482758622,-58.658434482758615,26.7,22.9,,94.0,8.1,,openmeteo,24.799999999999997,30.236825702735498,27.06,27.5,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,26.583333333333332,26.935714285714287,,0.0,9.153290657848878,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 27.1 entre 26 e 32; Tmax 26.7 sem gatilho; risco cumulativo 3d 9.15 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5105200,Juscimeira,-16.18619189189189,-54.852827027027026,2026-07-29,Juscimeira,-16.18619189189189,-54.852827027027026,35.6,24.9,,40.0,14.5,,openmeteo,30.25,38.356258128515606,33.800000000000004,28.2,p95_proxy_previsao_q70,2.0500000000000007,1,2,1,1,2.0500000000000007,3,29.083333333333332,27.87142857142857,,6.939064532128906,16.75841962939561,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 33.8 entre 32 e 38; Tmax 35.6 sem gatilho; risco cumulativo 3d 16.76 atingiu vermelha; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5105234,Lambari D'Oeste,-15.444265853658537,-57.81384634146341,2026-07-29,Lambari D'Oeste,-15.444265853658537,-57.81384634146341,34.9,24.7,,57.0,13.8,,openmeteo,29.799999999999997,43.36378617423122,33.78,27.91,p95_proxy_previsao_q70,1.889999999999997,1,2,1,1,1.889999999999997,2,28.599999999999998,27.535714285714285,,8.010946543557804,16.07210073429336,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 33.8 entre 32 e 38; Tmax 34.9 sem gatilho; risco cumulativo 3d 16.07 atingiu vermelha; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5105259,Lucas do Rio Verde,-13.0588,-55.9042,2026-07-29,Lucas do Rio Verde,-13.052739583333334,-56.21874583333334,33.4,24.6,,51.0,8.8,,openmeteo,29.0,37.4194400211378,32.04,30.34,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,29.25,30.209999999999997,,1.3948600052844498,7.995962073502252,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.0 entre 32 e 38; Tmax 33.4 sem gatilho; risco cumulativo 3d 8.00 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5105309,Luciara,-10.930439534883721,-50.94908139534884,2026-07-29,Luciara,-10.930439534883721,-50.94908139534884,34.8,23.1,,56.0,10.6,,openmeteo,28.95,42.64919922295118,33.64,28.259999999999998,p95_proxy_previsao_q70,0.6900000000000013,1,2,1,1,0.6900000000000013,1,28.549999999999997,27.985714285714288,,6.492299805737797,16.481663674899494,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 33.6 entre 32 e 38; Tmax 34.8 sem gatilho; risco cumulativo 3d 16.48 atingiu vermelha; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5105507,Vila Bela da Santíssima Trindade,-15.072313580246915,-59.9430975308642,2026-07-29,Vila Bela da Santíssima Trindade,-15.072313580246915,-59.9430975308642,32.6,23.4,,67.0,12.4,,openmeteo,28.0,41.03352574707556,31.880000000000003,28.06,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,28.016666666666666,27.37142857142857,,2.2583814367688895,10.675044927777781,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 31.9 entre 26 e 32; Tmax 32.6 sem gatilho; risco cumulativo 3d 10.68 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5105580,Marcelândia,-10.948325974025975,-54.07891948051948,2026-07-29,Marcelândia,-10.948325974025975,-54.07891948051948,33.6,22.0,,67.0,9.1,,openmeteo,27.8,44.042385349475566,32.88,27.5,p95_proxy_previsao_q70,0.3000000000000007,1,1,0,1,0.0,0,27.3,26.67142857142857,,4.190596337368895,13.53102097925782,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 32.9 entre 32 e 38; Tmax 33.6 sem gatilho; risco cumulativo 3d 13.53 atingiu vermelha; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5105606,Matupá,-10.016453731343283,-54.41317462686567,2026-07-29,Matupá,-10.016453731343283,-54.41317462686567,32.8,22.6,,70.0,8.4,,openmeteo,27.7,42.83768954419552,32.2,27.5,p95_proxy_previsao_q70,0.1999999999999993,1,1,0,1,0.0,0,27.316666666666666,26.842857142857145,,3.109422386048882,8.649041314883917,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.2 entre 32 e 38; Tmax 32.8 sem gatilho; risco cumulativo 3d 8.65 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5105622,Mirassol d'Oeste,-15.660183333333332,-58.03404333333333,2026-07-29,Mirassol d'Oeste,-15.660183333333332,-58.03404333333333,33.9,24.2,,54.0,16.8,,openmeteo,29.049999999999997,39.567818893064526,32.660000000000004,27.56,p95_proxy_previsao_q70,1.4899999999999984,1,2,1,1,1.4899999999999984,2,28.066666666666663,26.664285714285715,,5.541954723266134,9.33717844355673,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.7 entre 32 e 38; Tmax 33.9 sem gatilho; risco cumulativo 3d 9.34 atingiu laranja; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5105903,Nobres,-14.422689705882352,-55.876227941176474,2026-07-29,Nobres,-14.422689705882352,-55.876227941176474,33.3,24.8,,44.0,14.2,,openmeteo,29.049999999999997,35.22748101695786,31.659999999999997,28.81,p95_proxy_previsao_q70,0.23999999999999844,1,1,0,2,0.0,0,28.75,28.07857142857143,,1.0468702542394634,5.470527289221124,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,9.0,36.0,0,0,0,0,amarela,1,UTCI/proxy 31.7 entre 26 e 32; Tmax 33.3 sem gatilho; risco cumulativo 3d 5.47 atingiu amarela; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 64.02 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,64.0243902439024,164,144,105,6,32,0,2026-06-19 07:25:00,INDICASUS_TEMPO_REAL,59.0
5106000,Nortelândia,-14.360458620689656,-56.736044827586205,2026-07-29,Nortelândia,-14.360458620689656,-56.736044827586205,33.6,23.5,,58.0,13.3,,openmeteo,28.55,40.31329650099557,32.52,28.36,p95_proxy_previsao_q70,0.19000000000000128,1,1,0,2,0.0,0,28.400000000000002,27.714285714285715,,2.788324125248897,8.545474713077278,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.5 entre 32 e 38; Tmax 33.6 sem gatilho; risco cumulativo 3d 8.55 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106109,Nossa Senhora do Livramento,-15.865438554216867,-56.524753012048194,2026-07-29,Nossa Senhora do Livramento,-15.865438554216867,-56.524753012048194,36.6,27.7,,43.0,19.4,,openmeteo,32.15,41.55598597939565,34.92,31.119999999999997,p95_proxy_previsao_q70,1.0300000000000011,1,1,0,2,0.0,0,31.48333333333333,29.892857142857142,,6.3389964948489155,18.5196888416645,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,24.4,97.7,0,0,0,0,roxa,4,UTCI/proxy 34.9 entre 32 e 38; Tmax 36.6 sem gatilho; risco cumulativo 3d 18.52 atingiu roxa; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 2.31 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,2.30769230769231,130,0,3,0,0,0,2025-05-27 00:00:00,INDICASUS_TEMPO_REAL,127.0
5106158,Nova Bandeirantes,-9.714538554216867,-58.117857831325296,2026-07-29,Nova Bandeirantes,-9.714538554216867,-58.117857831325296,29.3,23.5,,85.0,6.8,,openmeteo,26.4,36.81852130779567,29.300000000000004,27.52,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,27.3,27.307142857142857,,1.2046303269489176,10.777090390317904,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,17.0,68.0,0,0,0,0,laranja,2,UTCI/proxy 29.3 entre 26 e 32; Tmax 29.3 sem gatilho; risco cumulativo 3d 10.78 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 32.04 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,32.0388349514563,103,96,33,0,15,0,2026-06-19 00:00:00,INDICASUS_TEMPO_REAL,70.0
5106174,Nova Nazaré,-14.13340142857143,-51.87641714285714,2026-07-29,Nova Nazaré,-14.13340142857143,-51.87641714285714,37.3,25.6,,32.0,12.0,,openmeteo,31.45,38.881621616424475,35.5,29.85,p95_proxy_previsao_q70,1.5999999999999979,1,2,1,1,1.5999999999999979,2,30.483333333333334,29.557142857142857,,8.320405404106117,19.053942292666136,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,roxa,4,UTCI/proxy 35.5 entre 32 e 38; Tmax 37.3 >= 37; risco cumulativo 3d 19.05 atingiu roxa; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106182,Nova Lacerda,-14.336416923076923,-59.75573846153846,2026-07-29,Nova Lacerda,-14.336416923076923,-59.75573846153846,32.9,23.6,,69.0,14.1,,openmeteo,28.25,42.73153612969781,32.26,27.5,p95_proxy_previsao_q70,0.75,1,1,0,1,0.0,0,27.349999999999998,26.87142857142857,,3.69288403242445,9.576068820075044,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.3 entre 32 e 38; Tmax 32.9 sem gatilho; risco cumulativo 3d 9.58 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106190,Nova Santa Helena,-10.89999090909091,-54.87074545454546,2026-07-29,Nova Santa Helena,-10.89999090909091,-54.87074545454546,33.5,22.8,,63.0,5.4,,openmeteo,28.15,42.02135291844458,32.620000000000005,27.67,p95_proxy_previsao_q70,0.4799999999999969,1,2,1,1,0.4799999999999969,1,27.75,27.47142857142857,,5.105338229611146,12.133120992957844,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 32.6 entre 32 e 38; Tmax 33.5 sem gatilho; risco cumulativo 3d 12.13 atingiu vermelha; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106208,Nova Brasilândia,-14.763543333333333,-55.058705,2026-07-29,Nova Brasilândia,-14.763543333333333,-55.058705,35.4,23.0,,42.0,10.4,,openmeteo,29.2,38.627936674097754,33.68,28.169999999999998,p95_proxy_previsao_q70,1.0300000000000011,1,2,1,1,1.0300000000000011,2,28.583333333333332,27.74285714285714,,5.866984168524439,14.422612817521662,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,25.0,100.0,0,0,0,0,vermelha,3,UTCI/proxy 33.7 entre 32 e 38; Tmax 35.4 sem gatilho; risco cumulativo 3d 14.42 atingiu vermelha; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 0.00 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,0.0,14,14,0,0,3,0,2025-08-01 00:00:00,INDICASUS_TEMPO_REAL,14.0
5106216,Nova Canaã do Norte,-10.724738095238095,-56.06168095238095,2026-07-29,Nova Canaã do Norte,-10.724738095238095,-56.06168095238095,33.6,23.5,,69.0,7.7,,openmeteo,28.55,44.95701901729783,32.96,28.049999999999997,p95_proxy_previsao_q70,0.5000000000000036,1,1,0,2,0.0,0,28.13333333333333,27.842857142857145,,4.699254754324462,12.261545891581154,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 33.0 entre 32 e 38; Tmax 33.6 sem gatilho; risco cumulativo 3d 12.26 atingiu vermelha; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
